month,retailer_id,product,units_sold
2026-05,R0087,Force Insecticide,46
2026-04,R0087,Force Insecticide,54
2026-03,R0087,Force Insecticide,51
2026-01,R0087,Force Insecticide,99
2026-01,R0087,Force Insecticide,62
2025-12,R0087,Force Insecticide,106
2025-11,R0087,Force Insecticide,96
2025-10,R0087,Force Insecticide,87
2025-09,R0087,Force Insecticide,57
2025-08,R0087,Force Insecticide,43
2025-07,R0087,Force Insecticide,55
2025-06,R0087,Force Insecticide,42
2026-05,R0087,NK Maize Hybrid Seed,32
2026-04,R0087,NK Maize Hybrid Seed,35
2026-03,R0087,NK Maize Hybrid Seed,109
2026-01,R0087,NK Maize Hybrid Seed,88
2026-01,R0087,NK Maize Hybrid Seed,81
2025-12,R0087,NK Maize Hybrid Seed,78
2025-11,R0087,NK Maize Hybrid Seed,107
2025-10,R0087,NK Maize Hybrid Seed,74
2025-09,R0087,NK Maize Hybrid Seed,61
2025-08,R0087,NK Maize Hybrid Seed,65
2025-07,R0087,NK Maize Hybrid Seed,36
2025-06,R0087,NK Maize Hybrid Seed,49
2026-05,R0088,Callisto Herbicide,79
2026-04,R0088,Callisto Herbicide,84
2026-03,R0088,Callisto Herbicide,102
2026-01,R0088,Callisto Herbicide,143
2026-01,R0088,Callisto Herbicide,148
2025-12,R0088,Callisto Herbicide,150
2025-11,R0088,Callisto Herbicide,110
2025-10,R0088,Callisto Herbicide,116
2025-09,R0088,Callisto Herbicide,123
2025-08,R0088,Callisto Herbicide,102
2025-07,R0088,Callisto Herbicide,54
2025-06,R0088,Callisto Herbicide,58
2026-05,R0088,Force Insecticide,59
2026-04,R0088,Force Insecticide,74
2026-03,R0088,Force Insecticide,66
2026-01,R0088,Force Insecticide,192
2026-01,R0088,Force Insecticide,177
2025-12,R0088,Force Insecticide,179
2025-11,R0088,Force Insecticide,162
2025-10,R0088,Force Insecticide,105
2025-09,R0088,Force Insecticide,115
2025-08,R0088,Force Insecticide,66
2025-07,R0088,Force Insecticide,55
2025-06,R0088,Force Insecticide,43
2026-05,R0088,NK Maize Hybrid Seed,80
2026-04,R0088,NK Maize Hybrid Seed,62
2026-03,R0088,NK Maize Hybrid Seed,95
2026-01,R0088,NK Maize Hybrid Seed,157
2026-01,R0088,NK Maize Hybrid Seed,149
2025-12,R0088,NK Maize Hybrid Seed,166
2025-11,R0088,NK Maize Hybrid Seed,134
2025-10,R0088,NK Maize Hybrid Seed,95
2025-09,R0088,NK Maize Hybrid Seed,81
2025-08,R0088,NK Maize Hybrid Seed,74
2025-07,R0088,NK Maize Hybrid Seed,50
2025-06,R0088,NK Maize Hybrid Seed,47
2026-05,R0089,Callisto Herbicide,43
2026-04,R0089,Callisto Herbicide,38
2026-03,R0089,Callisto Herbicide,59
2026-01,R0089,Callisto Herbicide,142
2026-01,R0089,Callisto Herbicide,99
2025-12,R0089,Callisto Herbicide,108
2025-11,R0089,Callisto Herbicide,55
2025-10,R0089,Callisto Herbicide,83
2025-09,R0089,Callisto Herbicide,71
2025-08,R0089,Callisto Herbicide,51
2025-07,R0089,Callisto Herbicide,47
2025-06,R0089,Callisto Herbicide,33
2026-05,R0089,Force Insecticide,61
2026-04,R0089,Force Insecticide,60
2026-03,R0089,Force Insecticide,75
2026-01,R0089,Force Insecticide,87
2026-01,R0089,Force Insecticide,79
2025-12,R0089,Force Insecticide,102
2025-11,R0089,Force Insecticide,59
2025-10,R0089,Force Insecticide,103
2025-09,R0089,Force Insecticide,69
2025-08,R0089,Force Insecticide,73
2025-07,R0089,Force Insecticide,43
2025-06,R0089,Force Insecticide,63
2026-05,R0089,NK Maize Hybrid Seed,35
2026-04,R0089,NK Maize Hybrid Seed,46
2026-03,R0089,NK Maize Hybrid Seed,90
2026-01,R0089,NK Maize Hybrid Seed,78
2026-01,R0089,NK Maize Hybrid Seed,84
2025-12,R0089,NK Maize Hybrid Seed,77
2025-11,R0089,NK Maize Hybrid Seed,82
2025-10,R0089,NK Maize Hybrid Seed,75
2025-09,R0089,NK Maize Hybrid Seed,71
2025-08,R0089,NK Maize Hybrid Seed,53
2025-07,R0089,NK Maize Hybrid Seed,34
2025-06,R0089,NK Maize Hybrid Seed,24
2026-05,R0090,Tihan Insecticide,52
2026-04,R0090,Tihan Insecticide,59
2026-03,R0090,Tihan Insecticide,106
2026-01,R0090,Tihan Insecticide,92
2026-01,R0090,Tihan Insecticide,150
2025-12,R0090,Tihan Insecticide,121
2025-11,R0090,Tihan Insecticide,161
2025-10,R0090,Tihan Insecticide,103
2025-09,R0090,Tihan Insecticide,108
2025-08,R0090,Tihan Insecticide,54
2025-07,R0090,Tihan Insecticide,85
2025-06,R0090,Tihan Insecticide,75
2026-05,R0090,Polo Insecticide,58
2026-04,R0090,Polo Insecticide,62
2026-03,R0090,Polo Insecticide,100
2026-01,R0090,Polo Insecticide,131
2026-01,R0090,Polo Insecticide,126
2025-12,R0090,Polo Insecticide,104
2025-11,R0090,Polo Insecticide,117
2025-10,R0090,Polo Insecticide,163
2025-09,R0090,Polo Insecticide,113
2025-08,R0090,Polo Insecticide,59
2025-07,R0090,Polo Insecticide,102
2025-06,R0090,Polo Insecticide,53
2026-05,R0090,Cruiser Cotton Seed,54
2026-04,R0090,Cruiser Cotton Seed,81
2026-03,R0090,Cruiser Cotton Seed,89
2026-01,R0090,Cruiser Cotton Seed,122
2026-01,R0090,Cruiser Cotton Seed,113
2025-12,R0090,Cruiser Cotton Seed,146
2025-11,R0090,Cruiser Cotton Seed,115
2025-10,R0090,Cruiser Cotton Seed,91
2025-09,R0090,Cruiser Cotton Seed,83
2025-08,R0090,Cruiser Cotton Seed,72
2025-07,R0090,Cruiser Cotton Seed,77
2025-06,R0090,Cruiser Cotton Seed,52
2026-05,R0091,Callisto Herbicide,6
2026-04,R0091,Callisto Herbicide,16
2026-03,R0091,Callisto Herbicide,14
2026-01,R0091,Callisto Herbicide,25
2026-01,R0091,Callisto Herbicide,21
2025-12,R0091,Callisto Herbicide,26
2025-11,R0091,Callisto Herbicide,29
2025-10,R0091,Callisto Herbicide,17
2025-09,R0091,Callisto Herbicide,12
2025-08,R0091,Callisto Herbicide,12
2025-07,R0091,Callisto Herbicide,10
2025-06,R0091,Callisto Herbicide,15
2026-05,R0091,Force Insecticide,9
2026-04,R0091,Force Insecticide,11
2026-03,R0091,Force Insecticide,14
2026-01,R0091,Force Insecticide,30
2026-01,R0091,Force Insecticide,26
2025-12,R0091,Force Insecticide,17
2025-11,R0091,Force Insecticide,27
2025-10,R0091,Force Insecticide,14
2025-09,R0091,Force Insecticide,15
2025-08,R0091,Force Insecticide,12
2025-07,R0091,Force Insecticide,8
2025-06,R0091,Force Insecticide,8
2026-05,R0091,NK Maize Hybrid Seed,9
2026-04,R0091,NK Maize Hybrid Seed,13
2026-03,R0091,NK Maize Hybrid Seed,14
2026-01,R0091,NK Maize Hybrid Seed,29
2026-01,R0091,NK Maize Hybrid Seed,21
2025-12,R0091,NK Maize Hybrid Seed,37
2025-11,R0091,NK Maize Hybrid Seed,19
2025-10,R0091,NK Maize Hybrid Seed,24
2025-09,R0091,NK Maize Hybrid Seed,18
2025-08,R0091,NK Maize Hybrid Seed,10
2025-07,R0091,NK Maize Hybrid Seed,15
2025-06,R0091,NK Maize Hybrid Seed,7
2026-05,R0092,Tihan Insecticide,49
2026-04,R0092,Tihan Insecticide,77
2026-03,R0092,Tihan Insecticide,90
2026-01,R0092,Tihan Insecticide,72
2026-01,R0092,Tihan Insecticide,86
2025-12,R0092,Tihan Insecticide,152
2025-11,R0092,Tihan Insecticide,90
2025-10,R0092,Tihan Insecticide,118
2025-09,R0092,Tihan Insecticide,87
2025-08,R0092,Tihan Insecticide,42
2025-07,R0092,Tihan Insecticide,56
2025-06,R0092,Tihan Insecticide,31
2026-05,R0092,Polo Insecticide,61
2026-04,R0092,Polo Insecticide,94
2026-03,R0092,Polo Insecticide,91
2026-01,R0092,Polo Insecticide,93
2026-01,R0092,Polo Insecticide,65
2025-12,R0092,Polo Insecticide,125
2025-11,R0092,Polo Insecticide,122
2025-10,R0092,Polo Insecticide,117
2025-09,R0092,Polo Insecticide,74
2025-08,R0092,Polo Insecticide,62
2025-07,R0092,Polo Insecticide,44
2025-06,R0092,Polo Insecticide,37
2026-05,R0092,Cruiser Cotton Seed,56
2026-04,R0092,Cruiser Cotton Seed,80
2026-03,R0092,Cruiser Cotton Seed,70
2026-01,R0092,Cruiser Cotton Seed,149
2026-01,R0092,Cruiser Cotton Seed,95
2025-12,R0092,Cruiser Cotton Seed,104
2025-11,R0092,Cruiser Cotton Seed,111
2025-10,R0092,Cruiser Cotton Seed,74
2025-09,R0092,Cruiser Cotton Seed,138
2025-08,R0092,Cruiser Cotton Seed,55
2025-07,R0092,Cruiser Cotton Seed,39
2025-06,R0092,Cruiser Cotton Seed,58
2026-05,R0093,Tihan Insecticide,10
2026-04,R0093,Tihan Insecticide,10
2026-03,R0093,Tihan Insecticide,14
2026-01,R0093,Tihan Insecticide,24
2026-01,R0093,Tihan Insecticide,18
2025-12,R0093,Tihan Insecticide,25
2025-11,R0093,Tihan Insecticide,25
2025-10,R0093,Tihan Insecticide,18
2025-09,R0093,Tihan Insecticide,14
2025-08,R0093,Tihan Insecticide,11
2025-07,R0093,Tihan Insecticide,8
2025-06,R0093,Tihan Insecticide,11
2026-05,R0093,Polo Insecticide,14
2026-04,R0093,Polo Insecticide,11
2026-03,R0093,Polo Insecticide,13
2026-01,R0093,Polo Insecticide,23
2026-01,R0093,Polo Insecticide,15
2025-12,R0093,Polo Insecticide,20
2025-11,R0093,Polo Insecticide,16
2025-10,R0093,Polo Insecticide,29
2025-09,R0093,Polo Insecticide,11
2025-08,R0093,Polo Insecticide,8
2025-07,R0093,Polo Insecticide,9
2025-06,R0093,Polo Insecticide,12
2026-05,R0093,Cruiser Cotton Seed,10
2026-04,R0093,Cruiser Cotton Seed,11
2026-03,R0093,Cruiser Cotton Seed,19
2026-01,R0093,Cruiser Cotton Seed,17
2026-01,R0093,Cruiser Cotton Seed,20
2025-12,R0093,Cruiser Cotton Seed,23
2025-11,R0093,Cruiser Cotton Seed,23
2025-10,R0093,Cruiser Cotton Seed,14
2025-09,R0093,Cruiser Cotton Seed,12
2025-08,R0093,Cruiser Cotton Seed,10
2025-07,R0093,Cruiser Cotton Seed,11
2025-06,R0093,Cruiser Cotton Seed,11
2026-05,R0094,Amistar Top Fungicide,37
2026-04,R0094,Amistar Top Fungicide,29
2026-03,R0094,Amistar Top Fungicide,61
2026-01,R0094,Amistar Top Fungicide,65
2026-01,R0094,Amistar Top Fungicide,51
2025-12,R0094,Amistar Top Fungicide,60
2025-11,R0094,Amistar Top Fungicide,81
2025-10,R0094,Amistar Top Fungicide,32
2025-09,R0094,Amistar Top Fungicide,50
2025-08,R0094,Amistar Top Fungicide,30
2025-07,R0094,Amistar Top Fungicide,47
2025-06,R0094,Amistar Top Fungicide,21
2026-05,R0094,Karate Zeon Insecticide,31
2026-04,R0094,Karate Zeon Insecticide,44
2026-03,R0094,Karate Zeon Insecticide,68
2026-01,R0094,Karate Zeon Insecticide,73
2026-01,R0094,Karate Zeon Insecticide,71
2025-12,R0094,Karate Zeon Insecticide,77
2025-11,R0094,Karate Zeon Insecticide,49
2025-10,R0094,Karate Zeon Insecticide,57
2025-09,R0094,Karate Zeon Insecticide,58
2025-08,R0094,Karate Zeon Insecticide,35
2025-07,R0094,Karate Zeon Insecticide,27
2025-06,R0094,Karate Zeon Insecticide,28
2026-05,R0094,Cruiser Seed Treatment,44
2026-04,R0094,Cruiser Seed Treatment,72
2026-03,R0094,Cruiser Seed Treatment,48
2026-01,R0094,Cruiser Seed Treatment,45
2026-01,R0094,Cruiser Seed Treatment,117
2025-12,R0094,Cruiser Seed Treatment,66
2025-11,R0094,Cruiser Seed Treatment,76
2025-10,R0094,Cruiser Seed Treatment,70
2025-09,R0094,Cruiser Seed Treatment,41
2025-08,R0094,Cruiser Seed Treatment,45
2025-07,R0094,Cruiser Seed Treatment,33
2025-06,R0094,Cruiser Seed Treatment,35
2026-05,R0095,Tihan Insecticide,68
2026-04,R0095,Tihan Insecticide,40
2026-03,R0095,Tihan Insecticide,39
2026-01,R0095,Tihan Insecticide,87
2026-01,R0095,Tihan Insecticide,89
2025-12,R0095,Tihan Insecticide,128
2025-11,R0095,Tihan Insecticide,88
2025-10,R0095,Tihan Insecticide,82
2025-09,R0095,Tihan Insecticide,52
2025-08,R0095,Tihan Insecticide,47
2025-07,R0095,Tihan Insecticide,43
2025-06,R0095,Tihan Insecticide,51
2026-05,R0095,Polo Insecticide,58
2026-04,R0095,Polo Insecticide,56
2026-03,R0095,Polo Insecticide,86
2026-01,R0095,Polo Insecticide,90
2026-01,R0095,Polo Insecticide,82
2025-12,R0095,Polo Insecticide,105
2025-11,R0095,Polo Insecticide,71
2025-10,R0095,Polo Insecticide,93
2025-09,R0095,Polo Insecticide,73
2025-08,R0095,Polo Insecticide,70
2025-07,R0095,Polo Insecticide,45
2025-06,R0095,Polo Insecticide,49
2026-05,R0095,Cruiser Cotton Seed,34
2026-04,R0095,Cruiser Cotton Seed,53
2026-03,R0095,Cruiser Cotton Seed,49
2026-01,R0095,Cruiser Cotton Seed,119
2026-01,R0095,Cruiser Cotton Seed,132
2025-12,R0095,Cruiser Cotton Seed,143
2025-11,R0095,Cruiser Cotton Seed,77
2025-10,R0095,Cruiser Cotton Seed,53
2025-09,R0095,Cruiser Cotton Seed,59
2025-08,R0095,Cruiser Cotton Seed,73
2025-07,R0095,Cruiser Cotton Seed,45
2025-06,R0095,Cruiser Cotton Seed,36
2026-05,R0096,Tihan Insecticide,50
2026-04,R0096,Tihan Insecticide,29
2026-03,R0096,Tihan Insecticide,77
2026-01,R0096,Tihan Insecticide,82
2026-01,R0096,Tihan Insecticide,133
2025-12,R0096,Tihan Insecticide,124
2025-11,R0096,Tihan Insecticide,78
2025-10,R0096,Tihan Insecticide,95
2025-09,R0096,Tihan Insecticide,106
2025-08,R0096,Tihan Insecticide,68
2025-07,R0096,Tihan Insecticide,73
2025-06,R0096,Tihan Insecticide,49
2026-05,R0096,Polo Insecticide,66
2026-04,R0096,Polo Insecticide,77
2026-03,R0096,Polo Insecticide,84
2026-01,R0096,Polo Insecticide,74
2026-01,R0096,Polo Insecticide,98
2025-12,R0096,Polo Insecticide,107
2025-11,R0096,Polo Insecticide,119
2025-10,R0096,Polo Insecticide,93
2025-09,R0096,Polo Insecticide,113
2025-08,R0096,Polo Insecticide,54
2025-07,R0096,Polo Insecticide,35
2025-06,R0096,Polo Insecticide,48
2026-05,R0096,Cruiser Cotton Seed,43
2026-04,R0096,Cruiser Cotton Seed,119
2026-03,R0096,Cruiser Cotton Seed,72
2026-01,R0096,Cruiser Cotton Seed,95
2026-01,R0096,Cruiser Cotton Seed,130
2025-12,R0096,Cruiser Cotton Seed,101
2025-11,R0096,Cruiser Cotton Seed,108
2025-10,R0096,Cruiser Cotton Seed,107
2025-09,R0096,Cruiser Cotton Seed,83
2025-08,R0096,Cruiser Cotton Seed,74
2025-07,R0096,Cruiser Cotton Seed,78
2025-06,R0096,Cruiser Cotton Seed,64
