date,retailer_id,district,tier,primary_crop,avg_monthly_sales_inr,credit_score,days_since_visit,recent_rain_7d_mm,recent_humidity_pct,pest_pressure_14d,label_order_next_7d
2026-05-16,R0027,Dharwad,A,cotton,328255,77,7,25.8,70.2,0,0
2026-05-17,R0027,Dharwad,A,cotton,328255,77,8,25.8,71.1,0,0
2026-05-18,R0027,Dharwad,A,cotton,328255,77,9,24.7,70.4,0,0
2026-05-19,R0027,Dharwad,A,cotton,328255,77,10,24.7,72.0,0,0
2026-05-20,R0027,Dharwad,A,cotton,328255,77,11,22.4,72.3,0,0
2026-05-21,R0027,Dharwad,A,cotton,328255,77,12,18.0,72.3,0,0
2026-05-22,R0027,Dharwad,A,cotton,328255,77,13,0.0,74.4,0,0
2026-03-24,R0028,Dharwad,A,cotton,322746,92,14,0.0,59.1,0,0
2026-03-25,R0028,Dharwad,A,cotton,322746,92,15,0.0,59.9,1,0
2026-03-26,R0028,Dharwad,A,cotton,322746,92,16,0.0,59.9,1,0
2026-03-27,R0028,Dharwad,A,cotton,322746,92,17,0.0,60.8,1,0
2026-03-28,R0028,Dharwad,A,cotton,322746,92,18,0.0,60.2,1,0
2026-03-29,R0028,Dharwad,A,cotton,322746,92,19,0.3,59.5,1,0
2026-03-30,R0028,Dharwad,A,cotton,322746,92,20,0.3,59.4,1,0
2026-03-31,R0028,Dharwad,A,cotton,322746,92,21,0.3,57.1,1,0
2026-04-01,R0028,Dharwad,A,cotton,322746,92,22,0.3,57.9,1,0
2026-04-02,R0028,Dharwad,A,cotton,322746,92,0,0.3,58.9,1,0
2026-04-03,R0028,Dharwad,A,cotton,322746,92,1,0.3,59.2,1,0
2026-04-04,R0028,Dharwad,A,cotton,322746,92,2,3.5,61.0,1,0
2026-04-05,R0028,Dharwad,A,cotton,322746,92,3,29.9,60.8,1,0
2026-04-06,R0028,Dharwad,A,cotton,322746,92,4,29.9,61.1,1,0
2026-04-07,R0028,Dharwad,A,cotton,322746,92,5,29.9,62.6,1,0
2026-04-08,R0028,Dharwad,A,cotton,322746,92,6,29.9,62.6,1,0
2026-04-09,R0028,Dharwad,A,cotton,322746,92,7,29.9,63.9,0,0
2026-04-10,R0028,Dharwad,A,cotton,322746,92,8,29.9,64.3,0,0
2026-04-11,R0028,Dharwad,A,cotton,322746,92,9,26.7,65.9,0,0
2026-04-12,R0028,Dharwad,A,cotton,322746,92,10,14.5,68.1,0,0
2026-04-13,R0028,Dharwad,A,cotton,322746,92,11,14.5,68.0,0,1
2026-04-14,R0028,Dharwad,A,cotton,322746,92,12,17.3,68.0,0,1
2026-04-15,R0028,Dharwad,A,cotton,322746,92,13,17.3,66.9,0,1
2026-04-16,R0028,Dharwad,A,cotton,322746,92,14,17.3,64.9,0,1
2026-04-17,R0028,Dharwad,A,cotton,322746,92,15,17.3,65.3,0,1
2026-04-18,R0028,Dharwad,A,cotton,322746,92,16,17.3,63.7,0,1
2026-04-19,R0028,Dharwad,A,cotton,322746,92,17,2.8,63.0,0,1
2026-04-20,R0028,Dharwad,A,cotton,322746,92,0,2.8,63.7,0,0
2026-04-21,R0028,Dharwad,A,cotton,322746,92,1,0.0,63.3,0,0
2026-04-22,R0028,Dharwad,A,cotton,322746,92,2,0.0,64.3,0,0
2026-04-23,R0028,Dharwad,A,cotton,322746,92,3,32.0,65.2,0,0
2026-04-24,R0028,Dharwad,A,cotton,322746,92,4,35.9,63.4,0,0
2026-04-25,R0028,Dharwad,A,cotton,322746,92,5,35.9,63.3,0,0
2026-04-26,R0028,Dharwad,A,cotton,322746,92,6,35.9,62.8,0,0
2026-04-27,R0028,Dharwad,A,cotton,322746,92,7,35.9,62.0,0,0
2026-04-28,R0028,Dharwad,A,cotton,322746,92,8,35.9,62.0,0,0
2026-04-29,R0028,Dharwad,A,cotton,322746,92,9,35.9,64.0,0,0
2026-04-30,R0028,Dharwad,A,cotton,322746,92,10,3.9,64.1,0,0
2026-05-01,R0028,Dharwad,A,cotton,322746,92,11,0.0,65.7,0,0
2026-05-02,R0028,Dharwad,A,cotton,322746,92,12,0.0,65.6,0,0
2026-05-03,R0028,Dharwad,A,cotton,322746,92,13,0.0,65.9,0,0
2026-05-04,R0028,Dharwad,A,cotton,322746,92,14,0.0,66.5,0,0
2026-05-05,R0028,Dharwad,A,cotton,322746,92,15,0.0,67.1,0,0
2026-05-06,R0028,Dharwad,A,cotton,322746,92,16,0.0,66.2,0,0
2026-05-07,R0028,Dharwad,A,cotton,322746,92,17,14.1,65.8,0,0
2026-05-08,R0028,Dharwad,A,cotton,322746,92,18,14.1,66.7,0,1
2026-05-09,R0028,Dharwad,A,cotton,322746,92,19,14.1,68.4,0,1
2026-05-10,R0028,Dharwad,A,cotton,322746,92,20,14.1,68.9,0,1
2026-05-11,R0028,Dharwad,A,cotton,322746,92,21,15.2,69.7,0,1
2026-05-12,R0028,Dharwad,A,cotton,322746,92,22,15.2,69.0,0,1
2026-05-13,R0028,Dharwad,A,cotton,322746,92,23,17.5,68.7,0,1
2026-05-14,R0028,Dharwad,A,cotton,322746,92,0,7.8,70.4,0,1
2026-05-15,R0028,Dharwad,A,cotton,322746,92,0,25.8,69.9,0,0
2026-05-16,R0028,Dharwad,A,cotton,322746,92,1,25.8,70.2,0,0
2026-05-17,R0028,Dharwad,A,cotton,322746,92,2,25.8,71.1,0,0
2026-05-18,R0028,Dharwad,A,cotton,322746,92,3,24.7,70.4,0,0
2026-05-19,R0028,Dharwad,A,cotton,322746,92,4,24.7,72.0,0,0
2026-05-20,R0028,Dharwad,A,cotton,322746,92,5,22.4,72.3,0,0
2026-05-21,R0028,Dharwad,A,cotton,322746,92,6,18.0,72.3,0,0
2026-05-22,R0028,Dharwad,A,cotton,322746,92,7,0.0,74.4,0,0
2026-03-24,R0029,Dharwad,A,cotton,269690,54,1,0.0,59.1,0,1
2026-03-25,R0029,Dharwad,A,cotton,269690,54,2,0.0,59.9,1,1
2026-03-26,R0029,Dharwad,A,cotton,269690,54,3,0.0,59.9,1,1
2026-03-27,R0029,Dharwad,A,cotton,269690,54,0,0.0,60.8,1,0
2026-03-28,R0029,Dharwad,A,cotton,269690,54,1,0.0,60.2,1,0
2026-03-29,R0029,Dharwad,A,cotton,269690,54,0,0.3,59.5,1,0
2026-03-30,R0029,Dharwad,A,cotton,269690,54,1,0.3,59.4,1,0
2026-03-31,R0029,Dharwad,A,cotton,269690,54,2,0.3,57.1,1,0
2026-04-01,R0029,Dharwad,A,cotton,269690,54,3,0.3,57.9,1,0
2026-04-02,R0029,Dharwad,A,cotton,269690,54,4,0.3,58.9,1,0
2026-04-03,R0029,Dharwad,A,cotton,269690,54,5,0.3,59.2,1,0
2026-04-04,R0029,Dharwad,A,cotton,269690,54,6,3.5,61.0,1,0
2026-04-05,R0029,Dharwad,A,cotton,269690,54,7,29.9,60.8,1,0
2026-04-06,R0029,Dharwad,A,cotton,269690,54,8,29.9,61.1,1,0
2026-04-07,R0029,Dharwad,A,cotton,269690,54,9,29.9,62.6,1,0
2026-04-08,R0029,Dharwad,A,cotton,269690,54,10,29.9,62.6,1,0
2026-04-09,R0029,Dharwad,A,cotton,269690,54,11,29.9,63.9,0,0
2026-04-10,R0029,Dharwad,A,cotton,269690,54,12,29.9,64.3,0,0
2026-04-11,R0029,Dharwad,A,cotton,269690,54,13,26.7,65.9,0,0
2026-04-12,R0029,Dharwad,A,cotton,269690,54,14,14.5,68.1,0,0
2026-04-13,R0029,Dharwad,A,cotton,269690,54,15,14.5,68.0,0,0
2026-04-14,R0029,Dharwad,A,cotton,269690,54,16,17.3,68.0,0,0
2026-04-15,R0029,Dharwad,A,cotton,269690,54,17,17.3,66.9,0,0
2026-04-16,R0029,Dharwad,A,cotton,269690,54,18,17.3,64.9,0,0
2026-04-17,R0029,Dharwad,A,cotton,269690,54,19,17.3,65.3,0,0
2026-04-18,R0029,Dharwad,A,cotton,269690,54,20,17.3,63.7,0,0
2026-04-19,R0029,Dharwad,A,cotton,269690,54,21,2.8,63.0,0,0
2026-04-20,R0029,Dharwad,A,cotton,269690,54,22,2.8,63.7,0,0
2026-04-21,R0029,Dharwad,A,cotton,269690,54,23,0.0,63.3,0,0
2026-04-22,R0029,Dharwad,A,cotton,269690,54,24,0.0,64.3,0,0
2026-04-23,R0029,Dharwad,A,cotton,269690,54,25,32.0,65.2,0,0
2026-04-24,R0029,Dharwad,A,cotton,269690,54,26,35.9,63.4,0,0
2026-04-25,R0029,Dharwad,A,cotton,269690,54,27,35.9,63.3,0,0
2026-04-26,R0029,Dharwad,A,cotton,269690,54,28,35.9,62.8,0,0
2026-04-27,R0029,Dharwad,A,cotton,269690,54,29,35.9,62.0,0,0
2026-04-28,R0029,Dharwad,A,cotton,269690,54,30,35.9,62.0,0,0
2026-04-29,R0029,Dharwad,A,cotton,269690,54,31,35.9,64.0,0,0
2026-04-30,R0029,Dharwad,A,cotton,269690,54,32,3.9,64.1,0,0
2026-05-01,R0029,Dharwad,A,cotton,269690,54,33,0.0,65.7,0,0
2026-05-02,R0029,Dharwad,A,cotton,269690,54,34,0.0,65.6,0,0
2026-05-03,R0029,Dharwad,A,cotton,269690,54,35,0.0,65.9,0,0
2026-05-04,R0029,Dharwad,A,cotton,269690,54,36,0.0,66.5,0,0
2026-05-05,R0029,Dharwad,A,cotton,269690,54,37,0.0,67.1,0,0
2026-05-06,R0029,Dharwad,A,cotton,269690,54,38,0.0,66.2,0,0
2026-05-07,R0029,Dharwad,A,cotton,269690,54,39,14.1,65.8,0,0
2026-05-08,R0029,Dharwad,A,cotton,269690,54,40,14.1,66.7,0,0
2026-05-09,R0029,Dharwad,A,cotton,269690,54,41,14.1,68.4,0,0
2026-05-10,R0029,Dharwad,A,cotton,269690,54,42,14.1,68.9,0,0
2026-05-11,R0029,Dharwad,A,cotton,269690,54,43,15.2,69.7,0,0
2026-05-12,R0029,Dharwad,A,cotton,269690,54,44,15.2,69.0,0,0
2026-05-13,R0029,Dharwad,A,cotton,269690,54,45,17.5,68.7,0,0
2026-05-14,R0029,Dharwad,A,cotton,269690,54,46,7.8,70.4,0,0
2026-05-15,R0029,Dharwad,A,cotton,269690,54,47,25.8,69.9,0,0
2026-05-16,R0029,Dharwad,A,cotton,269690,54,48,25.8,70.2,0,0
2026-05-17,R0029,Dharwad,A,cotton,269690,54,49,25.8,71.1,0,0
2026-05-18,R0029,Dharwad,A,cotton,269690,54,50,24.7,70.4,0,0
2026-05-19,R0029,Dharwad,A,cotton,269690,54,51,24.7,72.0,0,0
2026-05-20,R0029,Dharwad,A,cotton,269690,54,52,22.4,72.3,0,0
2026-05-21,R0029,Dharwad,A,cotton,269690,54,53,18.0,72.3,0,0
2026-05-22,R0029,Dharwad,A,cotton,269690,54,0,0.0,74.4,0,0
2026-03-24,R0030,Dharwad,A,maize,348443,54,1,0.0,59.1,0,0
2026-03-25,R0030,Dharwad,A,maize,348443,54,2,0.0,59.9,1,0
2026-03-26,R0030,Dharwad,A,maize,348443,54,3,0.0,59.9,1,0
2026-03-27,R0030,Dharwad,A,maize,348443,54,0,0.0,60.8,1,0
2026-03-28,R0030,Dharwad,A,maize,348443,54,1,0.0,60.2,1,0
2026-03-29,R0030,Dharwad,A,maize,348443,54,2,0.3,59.5,1,0
2026-03-30,R0030,Dharwad,A,maize,348443,54,3,0.3,59.4,1,0
2026-03-31,R0030,Dharwad,A,maize,348443,54,4,0.3,57.1,1,0
2026-04-01,R0030,Dharwad,A,maize,348443,54,5,0.3,57.9,1,0
2026-04-02,R0030,Dharwad,A,maize,348443,54,6,0.3,58.9,1,0
2026-04-03,R0030,Dharwad,A,maize,348443,54,7,0.3,59.2,1,0
2026-04-04,R0030,Dharwad,A,maize,348443,54,8,3.5,61.0,1,0
2026-04-05,R0030,Dharwad,A,maize,348443,54,9,29.9,60.8,1,0
2026-04-06,R0030,Dharwad,A,maize,348443,54,10,29.9,61.1,1,0
2026-04-07,R0030,Dharwad,A,maize,348443,54,11,29.9,62.6,1,0
2026-04-08,R0030,Dharwad,A,maize,348443,54,12,29.9,62.6,1,0
2026-04-09,R0030,Dharwad,A,maize,348443,54,13,29.9,63.9,0,0
2026-04-10,R0030,Dharwad,A,maize,348443,54,14,29.9,64.3,0,0
2026-04-11,R0030,Dharwad,A,maize,348443,54,15,26.7,65.9,0,0
2026-04-12,R0030,Dharwad,A,maize,348443,54,16,14.5,68.1,0,1
2026-04-13,R0030,Dharwad,A,maize,348443,54,17,14.5,68.0,0,1
2026-04-14,R0030,Dharwad,A,maize,348443,54,18,17.3,68.0,0,1
2026-04-15,R0030,Dharwad,A,maize,348443,54,19,17.3,66.9,0,1
2026-04-16,R0030,Dharwad,A,maize,348443,54,20,17.3,64.9,0,1
2026-04-17,R0030,Dharwad,A,maize,348443,54,21,17.3,65.3,0,1
2026-04-18,R0030,Dharwad,A,maize,348443,54,22,17.3,63.7,0,1
2026-04-19,R0030,Dharwad,A,maize,348443,54,0,2.8,63.0,0,0
2026-04-20,R0030,Dharwad,A,maize,348443,54,1,2.8,63.7,0,0
2026-04-21,R0030,Dharwad,A,maize,348443,54,2,0.0,63.3,0,0
2026-04-22,R0030,Dharwad,A,maize,348443,54,3,0.0,64.3,0,0
2026-04-23,R0030,Dharwad,A,maize,348443,54,4,32.0,65.2,0,0
2026-04-24,R0030,Dharwad,A,maize,348443,54,5,35.9,63.4,0,0
2026-04-25,R0030,Dharwad,A,maize,348443,54,6,35.9,63.3,0,0
2026-04-26,R0030,Dharwad,A,maize,348443,54,0,35.9,62.8,0,0
2026-04-27,R0030,Dharwad,A,maize,348443,54,1,35.9,62.0,0,0
2026-04-28,R0030,Dharwad,A,maize,348443,54,2,35.9,62.0,0,0
2026-04-29,R0030,Dharwad,A,maize,348443,54,3,35.9,64.0,0,0
2026-04-30,R0030,Dharwad,A,maize,348443,54,4,3.9,64.1,0,0
2026-05-01,R0030,Dharwad,A,maize,348443,54,5,0.0,65.7,0,0
2026-05-02,R0030,Dharwad,A,maize,348443,54,6,0.0,65.6,0,0
2026-05-03,R0030,Dharwad,A,maize,348443,54,7,0.0,65.9,0,0
2026-05-04,R0030,Dharwad,A,maize,348443,54,8,0.0,66.5,0,0
2026-05-05,R0030,Dharwad,A,maize,348443,54,9,0.0,67.1,0,0
2026-05-06,R0030,Dharwad,A,maize,348443,54,10,0.0,66.2,0,0
2026-05-07,R0030,Dharwad,A,maize,348443,54,11,14.1,65.8,0,0
2026-05-08,R0030,Dharwad,A,maize,348443,54,12,14.1,66.7,0,0
2026-05-09,R0030,Dharwad,A,maize,348443,54,13,14.1,68.4,0,0
2026-05-10,R0030,Dharwad,A,maize,348443,54,14,14.1,68.9,0,0
2026-05-11,R0030,Dharwad,A,maize,348443,54,15,15.2,69.7,0,0
2026-05-12,R0030,Dharwad,A,maize,348443,54,16,15.2,69.0,0,0
2026-05-13,R0030,Dharwad,A,maize,348443,54,17,17.5,68.7,0,0
2026-05-14,R0030,Dharwad,A,maize,348443,54,18,7.8,70.4,0,0
2026-05-15,R0030,Dharwad,A,maize,348443,54,19,25.8,69.9,0,0
2026-05-16,R0030,Dharwad,A,maize,348443,54,20,25.8,70.2,0,0
2026-05-17,R0030,Dharwad,A,maize,348443,54,21,25.8,71.1,0,0
2026-05-18,R0030,Dharwad,A,maize,348443,54,22,24.7,70.4,0,0
2026-05-19,R0030,Dharwad,A,maize,348443,54,0,24.7,72.0,0,0
2026-05-20,R0030,Dharwad,A,maize,348443,54,1,22.4,72.3,0,0
2026-05-21,R0030,Dharwad,A,maize,348443,54,2,18.0,72.3,0,0
2026-05-22,R0030,Dharwad,A,maize,348443,54,3,0.0,74.4,0,0
2026-03-24,R0031,Dharwad,C,cotton,70866,71,31,0.0,59.1,0,0
2026-03-25,R0031,Dharwad,C,cotton,70866,71,31,0.0,59.9,1,0
2026-03-26,R0031,Dharwad,C,cotton,70866,71,31,0.0,59.9,1,0
2026-03-27,R0031,Dharwad,C,cotton,70866,71,31,0.0,60.8,1,0
2026-03-28,R0031,Dharwad,C,cotton,70866,71,31,0.0,60.2,1,0
2026-03-29,R0031,Dharwad,C,cotton,70866,71,31,0.3,59.5,1,0
2026-03-30,R0031,Dharwad,C,cotton,70866,71,31,0.3,59.4,1,0
2026-03-31,R0031,Dharwad,C,cotton,70866,71,31,0.3,57.1,1,0
2026-04-01,R0031,Dharwad,C,cotton,70866,71,31,0.3,57.9,1,0
2026-04-02,R0031,Dharwad,C,cotton,70866,71,31,0.3,58.9,1,0
2026-04-03,R0031,Dharwad,C,cotton,70866,71,31,0.3,59.2,1,0
2026-04-04,R0031,Dharwad,C,cotton,70866,71,31,3.5,61.0,1,0
2026-04-05,R0031,Dharwad,C,cotton,70866,71,31,29.9,60.8,1,0
2026-04-06,R0031,Dharwad,C,cotton,70866,71,31,29.9,61.1,1,0
2026-04-07,R0031,Dharwad,C,cotton,70866,71,31,29.9,62.6,1,0
2026-04-08,R0031,Dharwad,C,cotton,70866,71,31,29.9,62.6,1,0
2026-04-09,R0031,Dharwad,C,cotton,70866,71,31,29.9,63.9,0,0
2026-04-10,R0031,Dharwad,C,cotton,70866,71,31,29.9,64.3,0,0
2026-04-11,R0031,Dharwad,C,cotton,70866,71,31,26.7,65.9,0,0
2026-04-12,R0031,Dharwad,C,cotton,70866,71,31,14.5,68.1,0,0
2026-04-13,R0031,Dharwad,C,cotton,70866,71,31,14.5,68.0,0,0
2026-04-14,R0031,Dharwad,C,cotton,70866,71,31,17.3,68.0,0,0
2026-04-15,R0031,Dharwad,C,cotton,70866,71,31,17.3,66.9,0,0
2026-04-16,R0031,Dharwad,C,cotton,70866,71,31,17.3,64.9,0,0
2026-04-17,R0031,Dharwad,C,cotton,70866,71,31,17.3,65.3,0,0
2026-04-18,R0031,Dharwad,C,cotton,70866,71,31,17.3,63.7,0,0
2026-04-19,R0031,Dharwad,C,cotton,70866,71,31,2.8,63.0,0,0
2026-04-20,R0031,Dharwad,C,cotton,70866,71,31,2.8,63.7,0,0
2026-04-21,R0031,Dharwad,C,cotton,70866,71,31,0.0,63.3,0,0
2026-04-22,R0031,Dharwad,C,cotton,70866,71,31,0.0,64.3,0,0
2026-04-23,R0031,Dharwad,C,cotton,70866,71,31,32.0,65.2,0,0
2026-04-24,R0031,Dharwad,C,cotton,70866,71,31,35.9,63.4,0,0
2026-04-25,R0031,Dharwad,C,cotton,70866,71,31,35.9,63.3,0,0
2026-04-26,R0031,Dharwad,C,cotton,70866,71,31,35.9,62.8,0,0
2026-04-27,R0031,Dharwad,C,cotton,70866,71,31,35.9,62.0,0,0
2026-04-28,R0031,Dharwad,C,cotton,70866,71,31,35.9,62.0,0,0
2026-04-29,R0031,Dharwad,C,cotton,70866,71,31,35.9,64.0,0,0
2026-04-30,R0031,Dharwad,C,cotton,70866,71,31,3.9,64.1,0,0
2026-05-01,R0031,Dharwad,C,cotton,70866,71,31,0.0,65.7,0,0
2026-05-02,R0031,Dharwad,C,cotton,70866,71,31,0.0,65.6,0,0
2026-05-03,R0031,Dharwad,C,cotton,70866,71,31,0.0,65.9,0,0
2026-05-04,R0031,Dharwad,C,cotton,70866,71,31,0.0,66.5,0,1
2026-05-05,R0031,Dharwad,C,cotton,70866,71,31,0.0,67.1,0,1
2026-05-06,R0031,Dharwad,C,cotton,70866,71,31,0.0,66.2,0,1
2026-05-07,R0031,Dharwad,C,cotton,70866,71,31,14.1,65.8,0,1
2026-05-08,R0031,Dharwad,C,cotton,70866,71,31,14.1,66.7,0,1
2026-05-09,R0031,Dharwad,C,cotton,70866,71,31,14.1,68.4,0,1
2026-05-10,R0031,Dharwad,C,cotton,70866,71,31,14.1,68.9,0,1
2026-05-11,R0031,Dharwad,C,cotton,70866,71,0,15.2,69.7,0,0
2026-05-12,R0031,Dharwad,C,cotton,70866,71,1,15.2,69.0,0,0
2026-05-13,R0031,Dharwad,C,cotton,70866,71,2,17.5,68.7,0,0
2026-05-14,R0031,Dharwad,C,cotton,70866,71,3,7.8,70.4,0,0
2026-05-15,R0031,Dharwad,C,cotton,70866,71,4,25.8,69.9,0,0
2026-05-16,R0031,Dharwad,C,cotton,70866,71,5,25.8,70.2,0,0
2026-05-17,R0031,Dharwad,C,cotton,70866,71,6,25.8,71.1,0,0
2026-05-18,R0031,Dharwad,C,cotton,70866,71,7,24.7,70.4,0,0
2026-05-19,R0031,Dharwad,C,cotton,70866,71,8,24.7,72.0,0,0
2026-05-20,R0031,Dharwad,C,cotton,70866,71,9,22.4,72.3,0,0
2026-05-21,R0031,Dharwad,C,cotton,70866,71,10,18.0,72.3,0,0
2026-05-22,R0031,Dharwad,C,cotton,70866,71,11,0.0,74.4,0,0
2026-03-24,R0032,Gadag,B,maize,186002,86,24,0.0,75.0,0,0
2026-03-25,R0032,Gadag,B,maize,186002,86,25,0.0,76.8,0,0
2026-03-26,R0032,Gadag,B,maize,186002,86,26,0.0,75.9,0,0
2026-03-27,R0032,Gadag,B,maize,186002,86,27,0.0,75.7,0,0
2026-03-28,R0032,Gadag,B,maize,186002,86,28,0.0,76.5,0,0
2026-03-29,R0032,Gadag,B,maize,186002,86,29,0.0,75.1,0,0
2026-03-30,R0032,Gadag,B,maize,186002,86,30,0.0,74.9,0,0
2026-03-31,R0032,Gadag,B,maize,186002,86,31,0.0,75.1,0,0
2026-04-01,R0032,Gadag,B,maize,186002,86,32,0.0,74.3,0,0
2026-04-02,R0032,Gadag,B,maize,186002,86,33,0.0,74.0,0,0
2026-04-03,R0032,Gadag,B,maize,186002,86,34,0.0,74.5,0,0
2026-04-04,R0032,Gadag,B,maize,186002,86,35,0.0,75.0,0,0
2026-04-05,R0032,Gadag,B,maize,186002,86,36,0.0,75.8,0,0
2026-04-06,R0032,Gadag,B,maize,186002,86,37,0.0,75.8,0,0
2026-04-07,R0032,Gadag,B,maize,186002,86,38,6.3,76.0,0,0
2026-04-08,R0032,Gadag,B,maize,186002,86,39,6.3,76.8,0,0
2026-04-09,R0032,Gadag,B,maize,186002,86,40,6.3,78.8,0,0
2026-04-10,R0032,Gadag,B,maize,186002,86,41,6.4,80.0,0,0
2026-04-11,R0032,Gadag,B,maize,186002,86,42,7.7,80.8,0,0
2026-04-12,R0032,Gadag,B,maize,186002,86,43,15.8,81.8,0,0
2026-04-13,R0032,Gadag,B,maize,186002,86,44,15.8,83.7,0,0
2026-04-14,R0032,Gadag,B,maize,186002,86,45,9.5,84.8,0,0
2026-04-15,R0032,Gadag,B,maize,186002,86,46,9.5,85.5,0,0
2026-04-16,R0032,Gadag,B,maize,186002,86,47,9.5,84.7,0,0
2026-04-17,R0032,Gadag,B,maize,186002,86,48,9.4,82.2,0,0
2026-04-18,R0032,Gadag,B,maize,186002,86,49,8.1,82.5,0,0
2026-04-19,R0032,Gadag,B,maize,186002,86,50,0.0,82.2,0,0
2026-04-20,R0032,Gadag,B,maize,186002,86,51,0.0,81.0,0,0
2026-04-21,R0032,Gadag,B,maize,186002,86,52,0.0,79.8,0,0
2026-04-22,R0032,Gadag,B,maize,186002,86,53,38.3,78.5,0,0
2026-04-23,R0032,Gadag,B,maize,186002,86,54,38.3,78.7,0,0
2026-04-24,R0032,Gadag,B,maize,186002,86,55,38.3,79.9,0,0
2026-04-25,R0032,Gadag,B,maize,186002,86,56,38.3,79.3,0,0
2026-04-26,R0032,Gadag,B,maize,186002,86,57,38.3,79.5,0,0
2026-04-27,R0032,Gadag,B,maize,186002,86,58,38.3,81.1,0,0
2026-04-28,R0032,Gadag,B,maize,186002,86,59,38.3,82.0,0,0
2026-04-29,R0032,Gadag,B,maize,186002,86,60,0.0,82.1,0,0
2026-04-30,R0032,Gadag,B,maize,186002,86,61,0.0,82.1,0,0
2026-05-01,R0032,Gadag,B,maize,186002,86,62,0.0,82.7,0,0
2026-05-02,R0032,Gadag,B,maize,186002,86,63,13.7,83.4,1,0
2026-05-03,R0032,Gadag,B,maize,186002,86,64,13.7,84.7,1,0
2026-05-04,R0032,Gadag,B,maize,186002,86,65,13.7,82.6,1,0
2026-05-05,R0032,Gadag,B,maize,186002,86,66,13.7,82.2,1,0
2026-05-06,R0032,Gadag,B,maize,186002,86,67,13.7,82.9,1,0
2026-05-07,R0032,Gadag,B,maize,186002,86,68,13.7,84.3,1,0
2026-05-08,R0032,Gadag,B,maize,186002,86,0,21.1,85.2,1,0
2026-05-09,R0032,Gadag,B,maize,186002,86,1,7.4,84.2,1,0
2026-05-10,R0032,Gadag,B,maize,186002,86,2,7.4,83.2,1,0
2026-05-11,R0032,Gadag,B,maize,186002,86,3,7.4,83.8,1,0
2026-05-12,R0032,Gadag,B,maize,186002,86,4,7.4,84.0,1,0
2026-05-13,R0032,Gadag,B,maize,186002,86,5,7.4,83.4,1,0
2026-05-14,R0032,Gadag,B,maize,186002,86,6,7.4,82.6,1,0
2026-05-15,R0032,Gadag,B,maize,186002,86,7,3.9,81.5,1,0
2026-05-16,R0032,Gadag,B,maize,186002,86,8,3.9,82.2,1,0
2026-05-17,R0032,Gadag,B,maize,186002,86,9,4.6,81.7,0,0
2026-05-18,R0032,Gadag,B,maize,186002,86,10,4.6,81.6,0,0
2026-05-19,R0032,Gadag,B,maize,186002,86,11,4.6,82.4,0,0
2026-05-20,R0032,Gadag,B,maize,186002,86,12,4.6,82.4,0,0
2026-05-21,R0032,Gadag,B,maize,186002,86,13,4.6,83.4,0,0
2026-05-22,R0032,Gadag,B,maize,186002,86,14,0.7,84.3,0,0
2026-03-24,R0033,Gadag,B,cotton,167400,56,62,0.0,75.0,0,0
2026-03-25,R0033,Gadag,B,cotton,167400,56,62,0.0,76.8,0,0
2026-03-26,R0033,Gadag,B,cotton,167400,56,62,0.0,75.9,0,0
2026-03-27,R0033,Gadag,B,cotton,167400,56,62,0.0,75.7,0,0
2026-03-28,R0033,Gadag,B,cotton,167400,56,62,0.0,76.5,0,0
2026-03-29,R0033,Gadag,B,cotton,167400,56,62,0.0,75.1,0,0
2026-03-30,R0033,Gadag,B,cotton,167400,56,62,0.0,74.9,0,0
2026-03-31,R0033,Gadag,B,cotton,167400,56,62,0.0,75.1,0,0
2026-04-01,R0033,Gadag,B,cotton,167400,56,62,0.0,74.3,0,0
2026-04-02,R0033,Gadag,B,cotton,167400,56,62,0.0,74.0,0,0
2026-04-03,R0033,Gadag,B,cotton,167400,56,62,0.0,74.5,0,0
2026-04-04,R0033,Gadag,B,cotton,167400,56,62,0.0,75.0,0,0
2026-04-05,R0033,Gadag,B,cotton,167400,56,62,0.0,75.8,0,0
2026-04-06,R0033,Gadag,B,cotton,167400,56,62,0.0,75.8,0,0
2026-04-07,R0033,Gadag,B,cotton,167400,56,62,6.3,76.0,0,0
2026-04-08,R0033,Gadag,B,cotton,167400,56,62,6.3,76.8,0,0
2026-04-09,R0033,Gadag,B,cotton,167400,56,62,6.3,78.8,0,0
2026-04-10,R0033,Gadag,B,cotton,167400,56,62,6.4,80.0,0,0
2026-04-11,R0033,Gadag,B,cotton,167400,56,62,7.7,80.8,0,0
2026-04-12,R0033,Gadag,B,cotton,167400,56,62,15.8,81.8,0,0
2026-04-13,R0033,Gadag,B,cotton,167400,56,62,15.8,83.7,0,0
2026-04-14,R0033,Gadag,B,cotton,167400,56,62,9.5,84.8,0,0
2026-04-15,R0033,Gadag,B,cotton,167400,56,62,9.5,85.5,0,0
2026-04-16,R0033,Gadag,B,cotton,167400,56,0,9.5,84.7,0,0
2026-04-17,R0033,Gadag,B,cotton,167400,56,1,9.4,82.2,0,0
2026-04-18,R0033,Gadag,B,cotton,167400,56,2,8.1,82.5,0,0
2026-04-19,R0033,Gadag,B,cotton,167400,56,0,0.0,82.2,0,0
2026-04-20,R0033,Gadag,B,cotton,167400,56,1,0.0,81.0,0,0
2026-04-21,R0033,Gadag,B,cotton,167400,56,2,0.0,79.8,0,0
